Date,Day,Week,Price,Transaction_fees (BTC),No_of_transactions,Output_value (BTC),estimated_transaction_value,Miners_revenue,Cost_per_transaction,Difficulty,Hash_rate,Trade_volume,,,
8/17/17,229,33,4328.725717,365.3163491,347319,2334904.105,835834224.2,10849951.01,32.43956727,9.23E+11,8215055.493,341988374.5,,,
8/19/17,231,33,4222.662214,265.9117987,266832,2308566.79,920605832.8,8768358.088,34.07811145,9.23E+11,6930018.879,373082615.8,,,
8/21/17,233,34,4043.722,297.9649648,236772,2175778.573,960413054.4,6787387.377,29.63922194,9.23E+11,5277828.948,177654410.1,,,
8/23/17,235,34,4174.95,541.9706815,315734,1991081.51,890745091.5,10230714.98,33.44718536,9.23E+11,7297172.197,504190986.2,,,
8/25/17,237,34,4363.05445,425.8158792,208169,1784273.869,799301745.2,7153227.771,35.38574,8.88E+11,4459277.508,218844386.9,,,
8/27/17,239,35,4354.308333,358.8427277,261891,1596588.38,711207914.2,9642615.804,38.17994614,8.88E+11,6843445.68,139377309.6,,,
8/29/17,241,35,4607.98545,461.7601417,281116,1405787.862,712019252.3,10384095.21,38.09870984,8.88E+11,6578538.105,209634566.5,,,
8/31/17,243,35,4748.255,413.2148969,280724,1346428.869,760623718.8,11260486.73,41.45217104,8.88E+11,7196655.78,202687613.6,,,
9/2/17,245,35,4580.38748,290.4992599,236811,1456349.761,897502525.7,10374577.64,45.26982913,8.88E+11,7240807.042,338585244.4,,,
9/4/17,247,36,4344.098317,325.4016802,269280,1456299.83,898583895.3,10527922.27,40.53881446,8.88E+11,7726470.929,308302328,,,
9/6/17,249,36,4641.822017,272.599878,276225,2215858.447,994374231.1,10290919.41,38.61000887,9.03E+11,7430760.766,467133132.5,,,
9/8/17,251,36,4310.750183,217.7657246,279488,2381824.51,1021265587,10028960.3,37.09819264,9.23E+11,8027056.383,222544560.6,,,
9/10/17,253,37,4329.955,143.23842,193240,2526512.139,1033885017,7845878.46,41.86187274,9.23E+11,6329907.319,117381164.7,,,
9/12/17,255,37,4219.036617,148.9079562,256230,1869558.155,876475530.7,10193192.47,41.14656429,9.23E+11,8623352,250115590.4,,,
9/14/17,257,37,3319.63,153.7350359,268068,1942214.684,776635843.6,7489085.28,28.83797651,9.23E+11,7981187.489,541722553.5,,,
9/16/17,259,37,3763.62604,119.9178055,228257,2330312.552,860998272,8161423.068,36.80932363,9.23E+11,7751843.021,1267434716,,,
9/18/17,261,38,4093.316667,168.3081004,218204,2282354.869,803986965.7,6960684.992,32.9374281,1.05E+12,6965995.452,249840870.7,,,
9/20/17,263,38,3977.561667,146.4070095,235723,2138795.892,773557828.7,6147321.556,27.14850416,1.10E+12,6417491.873,349157038.3,,,
9/22/17,265,38,3637.50255,117.1641681,227615,1729875.446,635319008.7,6520223.321,29.63928406,1.10E+12,7624199.746,385065464.6,,,
9/24/17,267,39,3703.04065,83.67519444,185277,1617064.238,620550718.1,6815446.316,37.89792486,1.10E+12,7953301.894,179361986,,,
9/26/17,269,39,3910.307383,150.0856113,263648,1453881.379,574380729.2,7065925.442,27.8104181,1.10E+12,7569349.388,284073950.9,,,
9/28/17,271,39,4201.98905,134.4516022,275976,1509606.682,584482965.6,9528010.171,35.73450203,1.10E+12,9708513.346,357673848.7,,,
9/30/17,273,39,4335.368317,101.4414579,212678,1662991.044,634320957.1,7690943.394,37.23138467,1.10E+12,7569349.388,289284083.4,,,
10/2/17,275,40,4386.88375,180.47324,295002,1660860.799,604267507.2,8729898.663,30.56630855,1.12E+12,8380132.04,171779832.3,,,
10/4/17,277,40,4225.175,136.732834,232826,1573577.279,610462942.7,7436308,32.87815054,1.12E+12,7486251.289,256471830.9,,,
10/6/17,279,40,4345.603333,149.0212022,283699,1412415.653,586946295.2,8954115.668,32.72649413,1.12E+12,8882939.962,87904264.42,,,
10/8/17,281,41,4602.280883,111.7964751,238385,1317915.996,601884244.8,10645075.68,46.07969373,1.12E+12,10167893.54,89524651.87,,,
10/10/17,283,41,4782.28,167.2582099,303101,1344519.407,638385726.8,10009312.04,34.19465984,1.12E+12,8938807.509,397258570.2,,,
10/12/17,285,41,5325.130683,174.4145147,293164,1429566.745,724907585.3,10754101.41,37.90742559,1.12E+12,8547734.68,296445764.4,,,
10/14/17,287,41,5739.438733,227.5956389,293140,1645607.542,908930574.7,11022592.09,38.96442653,1.12E+12,7877324.117,953598649.5,,,
10/16/17,289,42,5711.205867,193.4194609,314725,1503525.591,922809954.5,13050105.41,42.97888989,1.20E+12,10351762.43,490476846.9,,,
10/18/17,291,42,5546.1761,192.2026716,329579,1649331.83,958325311.9,11106217.64,34.9973671,1.20E+12,8983426.015,322503478.1,,,
10/20/17,293,42,5979.45984,161.9724456,312409,1665735.684,999553048.8,13875336.56,45.92553072,1.20E+12,10649226.87,376178014,,,
10/22/17,295,43,5983.18455,155.3319302,289131,1758132.664,1021846832,14108349.17,50.29251259,1.20E+12,10827705.53,555571195.7,,,
10/24/17,297,43,5505.827767,199.7905691,347220,1721367.712,1185121736,12165126.45,36.26930455,1.20E+12,9935312.215,633277065.1,,,
10/26/17,299,43,5893.138417,112.6505176,265827,1793537.734,1384424073,13483500.7,52.377774,1.23E+12,12999790.29,446193087.8,,,
10/28/17,301,43,5776.69695,175.0382808,207066,1830403.572,1509393474,6888711.113,34.52466176,1.45E+12,6138789.858,402366481.8,,,
10/30/17,303,44,6105.87422,263.5909742,316077,1628065.413,1302024105,12373554.11,40.58820228,1.45E+12,10616495.4,572711007.5,,,
11/1/17,305,44,6665.306683,219.1526646,241788,1513981.901,1163660376,10194586.57,43.60100615,1.45E+12,7872095.229,454449998.3,,,
11/3/17,307,44,7197.72006,271.7738527,277598,1544710.741,1269323877,12261316.12,45.61546085,1.45E+12,8594305.801,1143999865,,,
11/5/17,309,45,7377.012367,197.6563993,251728,2362602.632,1432858322,13953618.89,57.4433436,1.45E+12,10183169.06,563573963.1,,,
11/7/17,311,45,7092.127233,294.127314,335636,3089431.632,1376762859,15347363.33,47.41933654,1.45E+12,11266484.92,832822399.4,,,
11/9/17,313,45,7158.03706,361.32994,341281,3636303.957,1384238133,15722628.4,47.69137156,1.45E+12,11049821.74,1261823617,,,
11/11/17,315,45,6362.851033,317.0579268,194634,3031855.584,1543512383,8125360.77,43.05642072,1.36E+12,5426063.163,1128392931,,,
11/13/17,317,46,6550.227533,783.3862644,309299,2302246.625,1587827957,16126660.19,53.65118045,1.36E+12,9495610.536,1601736904,,,
11/15/17,319,46,7301.42992,603.509962,321788,2365703.44,1621202944,17742474.71,56.80510939,1.36E+12,10309520.01,597502689.4,,,
11/17/17,321,46,7786.884367,401.1664327,306617,2747008.158,1687551488,18692415.92,63.20248955,1.36E+12,11326906.85,1167106378,,,
11/19/17,323,47,8007.654067,247.4435441,264855,3144368.514,1914234088,17376609.32,67.94944568,1.36E+12,10852126.33,541082170.9,,,
11/21/17,325,47,8059.8,310.2965518,371091,3348809.13,1922249336,19226652.9,53.70716522,1.36E+12,11733861.59,546752953.5,,,
11/23/17,327,47,8148.95,265.9195691,352207,3274273.696,1865315646,17540614.88,51.5585427,1.36E+12,10648648.96,494283581.3,,,
11/25/17,329,47,8707.407267,195.6397653,336689,3210055.746,1918427155,18041747.86,55.49025743,1.35E+12,10445729.47,644675714.8,,,
11/27/17,331,48,9718.29505,236.5030831,379256,2536319.448,2008263544,22128557.83,60.51264508,1.35E+12,11383166.73,183816238.5,,,
11/29/17,333,48,9879.328333,290.9021286,398090,2334629.673,2349249137,23310275.2,60.88564184,1.35E+12,11584046.14,824886242.4,,,
12/1/17,335,48,10883.912,247.0519056,412908,2316776.448,2677751131,26605722.88,66.80868353,1.35E+12,12253644.19,2130663923,,,
12/3/17,337,49,11332.622,187.4511427,353044,2247015.787,2682253909,26076363.22,76.63657035,1.35E+12,11784925.56,965994254.4,,,
12/5/17,339,49,11878.43333,219.679754,405709,2129373.126,2390319040,28080616.4,71.57584742,1.35E+12,11918845.17,1283672891,,,
12/7/17,341,49,16501.97167,361.5770684,372345,2213324.337,2225854698,35850533.45,99.67692881,1.59E+12,11941671.2,1982715220,,,
12/9/17,343,49,15142.83415,567.0884245,403399,2417815.679,3047284539,40234510.34,102.9328041,1.59E+12,13760601.25,3800432532,,,
12/11/17,345,50,16762.11667,483.6386507,368598,2474819.493,3453455100,42517108.93,119.1971521,1.59E+12,13523349.5,2539286893,,,
12/13/17,347,50,16808.36667,604.2979452,424579,2395184.962,3987251867,47718952.97,115.9659661,1.59E+12,14709608.23,1992977378,,,
12/15/17,349,50,17771.9,592.7039343,405676,2440577.195,3677424540,46748982.95,118.5098793,1.59E+12,13365181.67,610207126.7,,,
12/17/17,351,51,19289.785,535.4386753,391910,2473421.084,3724834618,53191582.14,140.1753585,1.59E+12,14630524.31,1636509992,,,
12/19/17,353,51,17737.11167,662.5955054,378622,2388387.116,3711564048,41629001.08,113.0216308,1.87E+12,13035760.95,2021140821,,,
12/21/17,355,51,16047.51,1128.76167,335482,2102912.766,3808317224,43552942.14,132.9198159,1.87E+12,12290860.32,2752775707,,,
12/23/17,357,51,15360.26167,1065.615595,308211,1900060.363,3849138081,41833672.65,139.6984177,1.87E+12,12942648.37,5352015516,,,
12/25/17,359,52,14119.02833,689.394412,228926,1587738.011,3145436786,32706729.13,146.5951423,1.87E+12,12570198.06,1798168178,,,
12/27/17,361,52,15589.32167,784.8171235,307642,1556748.881,2683818206,41529952.92,138.5829758,1.87E+12,14525562.2,1745062014,,,
12/29/17,363,52,14640.14,785.7950496,353824,1656493.983,2716871779,40531227.59,117.8536173,1.87E+12,15363575.41,1883494461,,,
12/31/17,365,53,14165.575,545.1445262,290422,1848845.728,3090104937,35435185.86,125.9706384,1.87E+12,15177350.25,1728481567,,,
1/2/18,2,1,15005.85667,649.1649763,340980,1752491.639,3116191720,40553327.64,122.6356244,1.93E+12,16415540.67,744866630.5,,,
1/4/18,4,1,15199.355,778.2610948,425008,1890037.655,2839551637,42527795.29,102.9338557,1.93E+12,16127548.73,1138506779,,,
1/6/18,6,1,17319.198,694.4779056,358847,2047757.111,3066993981,46900388.18,134.8711739,1.93E+12,16127548.73,1764169571,,,
1/8/18,8,2,15265.90667,694.5264055,345672,2392817.702,3489244316,41050023.03,122.3105476,1.93E+12,15935554.1,946406884.8,,,
1/10/18,10,2,15126.39833,720.3257009,347393,2308977.047,3697484909,41068171.48,121.7157802,1.93E+12,15935554.1,1182426648,,,
1/12/18,12,2,13912.882,617.6357942,300091,2075030.482,3456705910,38260425.5,131.790878,1.93E+12,17087521.86,1663185738,,,
1/14/18,14,3,13852.92,491.3244648,235045,1704718.897,3034651731,32575141.38,143.1483801,2.23E+12,17165770.55,740504187,,,
1/16/18,16,3,11180.99833,606.3824601,303725,1419010.946,2702205957,28025172.32,95.48833801,2.23E+12,17608758.18,758546178.6,,,
1/18/18,18,3,11345.42333,656.8975354,309495,1610065.595,2458724431,31046750.95,103.3530706,2.23E+12,19159214.88,2926596198,,,
1/20/18,20,3,12950.79333,429.4031975,240611,1748009.923,2364240182,33309440.45,142.872218,2.23E+12,19712949.41,1064413370,,,
1/22/18,22,4,10544.59333,314.6125395,245562,1719712.752,2215865295,24447639.64,103.1482879,2.23E+12,18494733.44,436195518.9,,,
1/24/18,24,4,11282.25833,283.498099,250423,1392031.848,1969391388,27021008.71,111.8885531,2.23E+12,19491455.6,1305109028,,,
1/26/18,26,4,10969.815,209.132216,220459,1213464.751,1827802464,22680092.51,106.8142298,2.60E+12,20056949.54,772706342.8,,,
1/28/18,28,5,11765.71,155.3448557,213446,1284404.135,1789899167,24143236.92,117.4302623,2.60E+12,20445148.56,763094646,,,
1/30/18,30,5,10184.06167,160.3009039,236609,1570819.634,1735959963,22124873.97,96.74924884,2.60E+12,21609745.63,611119735.3,,,
2/1/18,32,5,9083.258333,214.0275449,257664,1754409.023,1615150276,19329173.73,78.04964662,2.60E+12,20703947.91,933239777.9,,,
2/3/18,34,5,9076.678333,146.9277694,194891,1838113.479,1794662141,18561807.19,98.82475748,2.60E+12,20445148.56,2213436748,,,
2/5/18,36,6,6838.816667,173.7675019,216363,1382732.913,1707563492,16457612.31,78.58611514,2.60E+12,23938939.78,1080682795,,,
2/7/18,38,6,8099.958333,123.521091,213719,1328142.281,1790360402,14762174.06,71.48027201,2.87E+12,20149017.21,3094258118,,,
2/9/18,40,6,8535.516667,88.36425123,177860,1139601.112,1503375089,14685356.43,85.22387785,2.87E+12,19291612.22,1336661911,,,
2/11/18,42,7,8343.455,61.96458348,147208,1253866.553,1439677721,15831705.86,110.4917533,2.87E+12,21578025.52,918540174.5,,,
2/13/18,44,7,8597.7675,68.57325292,182984,1155309.631,1204438108,17728596.59,99.54422387,2.87E+12,23435736.33,836623674.3,,,
2/15/18,46,7,9977.154,64.08005499,198183,1232617.976,1089440174,16527155.6,85.66287851,2.87E+12,18720008.9,915165499.8,,,
2/17/18,48,7,10841.99167,48.63875388,173789,1209692.371,1046619678,20236577.45,119.2282046,2.87E+12,21292223.86,866501985.7,,,
2/19/18,50,8,11110.965,50.9081119,187367,1215346.213,961309510.9,22566369.91,123.10248,2.87E+12,23149934.67,1377347061,,,
2/21/18,52,8,10532.79167,40.68256761,205201,1241741.012,959789022.4,22261055.19,110.521018,3.01E+12,25265138.83,1258473016,,,
2/23/18,54,8,10162.11667,73.94810594,185193,1284456.626,1198906833,19145427.8,105.5730244,3.01E+12,22125683.71,1395055529,,,
2/25/18,56,9,9696.593333,41.44060303,144869,1090674.28,1442188718,20726468.25,145.8441828,3.01E+12,25564134.55,814952720.4,,,
2/27/18,58,9,10763.88333,50.54578675,219624,861108.1862,1329758902,21592349.97,100.4982862,3.01E+12,23919658.06,982054724.8,,,
3/1/18,60,9,11009.38167,52.05574602,233744,790810.3401,1265500312,22728868.45,99.59593086,3.01E+12,24667147.38,871257588,,,
3/3/18,62,9,11326.94833,37.96379904,177024,868233.026,1253901148,25485633.75,146.3962386,3.01E+12,26909615.32,673860238.9,,,
3/5/18,64,10,11595.54,44.53138052,201438,862957.4155,1288343183,21689457.57,109.7760038,3.23E+12,24372959.73,542742758.5,,,
3/7/18,66,10,10118.058,34.8377064,213978,793452.1592,1183479941,19856688.83,94.44512407,3.29E+12,25681575.02,969993576.7,,,
3/9/18,68,10,9089.278333,34.8459414,198180,743616.8652,1125452537,16597022.24,85.29951266,3.29E+12,23882229,1231498466,,,
3/11/18,70,11,9761.396667,39.61038377,150884,803573.1774,1235164427,18756523.69,126.2912157,3.29E+12,25027267.37,870115563.8,,,
3/13/18,72,11,9154.7,60.67628875,196140,798071.4626,1128017180,18172079.5,95.01379484,3.29E+12,25845151.93,1145556675,,,
3/15/18,74,11,8358.121667,36.64624829,206186,896894.4625,1086721755,15044619,74.45177074,3.29E+12,23555075.18,1157902505,,,
3/17/18,76,11,7993.674644,21.51541723,154496,1062985.697,995563999.2,14888219.02,97.47958697,3.29E+12,24372959.73,771954415.4,,,
3/19/18,78,12,8412.033333,30.78064883,191528,1384054.892,918554993,16306726.62,86.44815603,3.46E+12,26679206.96,1270330308,,,
3/21/18,80,12,8947.753333,31.0252744,194846,1356525.237,849909983,17009679.09,88.6768927,3.46E+12,26162835.21,968836842.6,,,
3/23/18,82,12,8686.826667,26.25767336,179818,1219311.816,821011466.2,14450536.16,81.58218416,3.46E+12,22892480.81,826892556.9,,,
3/25/18,84,13,8617.296667,20.23147507,135274,892821.8433,820259781.1,14541688.13,108.7868234,3.46E+12,23236728.64,638996171.2,,,
3/27/18,86,13,7876.195,27.51028124,187065,899199.319,786850393.5,14964770.5,81.15599839,3.46E+12,26162835.21,898113449,,,
3/29/18,88,13,7172.28,27.20122872,192411,928291.5793,753790743,13627332,71.83802812,3.46E+12,26162835.21,526257701.6,,,
3/31/18,90,13,6935.48,20.07447617,148617,979877.844,854543097.7,11096768,75.60369357,3.46E+12,22031861.23,1352337905,,,
4/2/18,92,14,7035.848333,21.39248333,168178,872154.0816,741680268.7,13719904.25,82.47463115,3.51E+12,27227579.62,722273399.9,,,
4/4/18,94,14,6787.761667,24.81899369,185710,948125.699,738600930.3,12472512.06,68.0683726,3.51E+12,25656757.72,750173781.6,,,
4/6/18,96,14,6603.876667,34.53138383,172889,995998.9424,630748210,11431310.51,67.2091819,3.51E+12,24085935.81,609341543.7,,,
4/8/18,98,15,7017.656667,21.01734283,138535,1033055.196,663026580.9,14130051.7,103.0102612,3.51E+12,28100258.45,182056053.4,,,
4/10/18,100,15,6787.571667,22.98846383,186415,914531.7562,599076687.7,13914521.92,75.47975089,3.51E+12,28623865.75,753187037.3,,,
4/12/18,102,15,7847.845,35.70920887,210879,841508.3979,633786799.5,15107101.63,72.96763529,3.51E+12,26878508.08,307821267.9,,,
4/14/18,104,15,8036.511051,23.75939568,161843,1039408.807,805883754.7,13762525.18,86.2160725,3.80E+12,26146926.52,926851085.1,,,
4/16/18,106,16,8043.803333,25.73063079,196106,968392.7767,772942486.2,14177203.38,73.34898223,3.84E+12,26910340.43,463617555.3,,,
